index,day,titleName,titleID,authorName,authorID,rating,url
38,sat,왕세자 입학도,739411,무번,330506,9.98,https://comic.naver.com/webtoon/list?titleId=739411
39,sat,홍시는 날 좋아해!,703839,강하다 / 웃는해,703839,9.97,https://comic.naver.com/webtoon/list?titleId=703839
40,sat,폭군 남편과 이혼하겠습니다,797844,조사라 / 오윤하,797844,9.89,https://comic.naver.com/webtoon/list?titleId=797844
41,sat,봐선 안되는 것,778656,수리부,350653,9.84,https://comic.naver.com/webtoon/list?titleId=778656
42,sat,이종 격투기,805356,꼬마비,268742,9.91,https://comic.naver.com/webtoon/list?titleId=805356
43,sat,완벽한 부부는 없다,793374,롱별 / 초이 / 이다홍,793374,9.86,https://comic.naver.com/webtoon/list?titleId=793374
44,sat,너나 나나,809056,김연우,365931,9.86,https://comic.naver.com/webtoon/list?titleId=809056
45,sat,엑스애쉬,783814,김세훈 / 이광수,783814,9.86,https://comic.naver.com/webtoon/list?titleId=783814
46,sat,용사참수인,783590,김세래,9,9.91,https://comic.naver.com/webtoon/list?titleId=783590
47,sat,묘령의 황자,784580,아흐레달,351037,9.98,https://comic.naver.com/webtoon/list?titleId=784580
48,sat,전생연분,783864,재아 / HAE,783864,9.97,https://comic.naver.com/webtoon/list?titleId=783864
49,sat,"저무는 해, 시린 눈",746833,MURO,334217,9.97,https://comic.naver.com/webtoon/list?titleId=746833
50,sat,당신이 나를 믿으신다면,806449,김그래프,363285,9.91,https://comic.naver.com/webtoon/list?titleId=806449
51,sat,더 해머,803794,스튜디오M / 멘수 / Painkiller,803794,9.83,https://comic.naver.com/webtoon/list?titleId=803794
52,sat,이계진입 리로디드,793553,차우민 / 쵸쵸 / 임경배,793553,9.92,https://comic.naver.com/webtoon/list?titleId=793553
53,sat,내게 필요한 NO맨스,753975,마그네슘,337218,9.97,https://comic.naver.com/webtoon/list?titleId=753975
54,sat,최강부캐,778580,직씨,349798,9.56,https://comic.naver.com/webtoon/list?titleId=778580
55,sat,노인의 꿈,806776,백원달,348280,9.97,https://comic.naver.com/webtoon/list?titleId=806776
56,sat,소년 검사,784582,혁씨,351537,9.75,https://comic.naver.com/webtoon/list?titleId=784582
57,sat,더 캐슬 - 귀안의 신부,806265,혜용 / 피칸 / 진소예,806265,9.93,https://comic.naver.com/webtoon/list?titleId=806265
58,sat,은둔코인,778284,HD3,302044,9.71,https://comic.naver.com/webtoon/list?titleId=778284
59,sat,배달의 신,785260,명랑 / 신얼,785260,9.95,https://comic.naver.com/webtoon/list?titleId=785260
60,sat,사서고생!,780845,몽실,349892,9.95,https://comic.naver.com/webtoon/list?titleId=780845
61,sat,중매쟁이 아가 황녀님,771065,박카린 / 지미신,771065,9.94,https://comic.naver.com/webtoon/list?titleId=771065
62,sat,용두사망 소설 속의 악녀가 되었다,800828,하견 / 너구리 / 윤림,800828,9.96,https://comic.naver.com/webtoon/list?titleId=800828
63,sat,청춘일지,797932,쏘림,357182,9.92,https://comic.naver.com/webtoon/list?titleId=797932
64,sat,왕년엔 용사님,755744,고샤 / 솔렘,755744,9.95,https://comic.naver.com/webtoon/list?titleId=755744
65,sat,애구애구,803530,가령,327130,9.97,https://comic.naver.com/webtoon/list?titleId=803530
66,sat,시선 끝 브로콜리,802070,모차,359174,9.97,https://comic.naver.com/webtoon/list?titleId=802070
67,sat,7FATES: CHAKHO,786978,HYBE,352114,8.51,https://comic.naver.com/webtoon/list?titleId=786978
68,sat,궤도의 아이들,802819,나윤희 / 구김,802819,9.94,https://comic.naver.com/webtoon/list?titleId=802819
69,sat,"다비, 아찔하게 흐르는",796252,소프트콘 / 이은비,796252,9.97,https://comic.naver.com/webtoon/list?titleId=796252
70,sat,아가사,769193,이다인,344477,9.94,https://comic.naver.com/webtoon/list?titleId=769193
71,sat,아이돌만 하고 싶었는데,801516,고구렁 / 와플,801516,9.95,https://comic.naver.com/webtoon/list?titleId=801516
72,sat,아침을 지나 밤으로,753304,손지은,337006,9.96,https://comic.naver.com/webtoon/list?titleId=753304
73,sat,밤을 깨우는 마법,778968,외딴,350207,9.97,https://comic.naver.com/webtoon/list?titleId=778968
74,sat,보고 있지?,794458,송범규,355502,8.46,https://comic.naver.com/webtoon/list?titleId=794458
75,sat,겨울특강,802117,곤세,333193,9.83,https://comic.naver.com/webtoon/list?titleId=802117
76,sat,먹지마세요,735078,노도 / 비버,735078,9.93,https://comic.naver.com/webtoon/list?titleId=735078
